Protein	Description	PSM_G1	Uniq_Pept_G1	S1	S2	S3	S4	S5	S6	S7	S8	P2	PSM_G2	Uniq_Pept_G2	S9	S10	S11	S12	S13	S14	S15	S16	P4	PSM_G3	Uniq_Pept_G3	S17	S18	S19	S20	S21	S22	S23	S24	P6	Total_PSM	Gene Length	Amino_Acid_Length	SAF_G1	SAF_G2	SAF_G3	NSAF_G1	NSAF_G2	NSAF_G3	Avg_TT4	Avg_TS4	Avg_AT4	Avg_AS1	Avg_SASA1	Avg_ASA1	Avg_SAS1	Avg_POOLED
PA2424	gi|15597620| PvdL	17.0	14.0	0.0023276635030662534	0.003435577006652889	0.00289106254084454	0.0027682136157008304	0.0034561789128761226	0.0025956006999757193	0.0023361065473999857	0.003193157311852548	0.0037657316078228056	2.0	1.0	0.0034409670258851183	0.004202463605591565	0.0012972086637272591	0.0014589176313296367	0.005059701725025899	0.002854699918050756	0.0008102054094310622	0.001929358097725615	0.003638510145272554	110.0	46.0	0.025218082146750545	0.018380491714146838	0.025406515026735327	0.036595250397609816	0.07113109510898315	0.039025229229488034	0.024386830627962725	0.02198063650111229	0.025180261114650344	129.0	13029	4343.0	0.00391434492286438	0.00046051116739580933	0.025328114206769514	5.0444174010875555e-06	9.788333118667318e-07	3.254122009580828e-05	0.002884767683521228	0.0029399977428508912	0.0029900769617125507	0.00231952996688282	0.002908202350835906	0.015175977319540998	0.0443776201777761	0.028464232119521014
PA2419	gi|15597615| probable hydrolase	2.0	1.0	0.007605501989373957	0.009014838089882914	0.008174217598229285	0.008597949540299502	0.009329163411255028	0.008996118808349943	0.007495682643865293	0.00814316895203576	0.008246189821981609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.007206913399697276	0.006480743650547225	0.007558485926218278	0.006387521564099559	0.00970562087979841	0.00742216789193329	0.0066596800177990065	0.0071295730552396325	0.006087004607662114	3.0	681	227.0	0.00881057268722467	0.0	0.004405286343612335	1.1354187495684506e-05	0.0	5.65985257813758e-06	0.008264852559162051	0.008974410586634824	0.005212950531967017	0.0	0.0	0.0045625523500815	0.007883876123372081	0.007070473654990643
PA2417	gi|15597613| probable transcriptional regulator	5.0	3.0	0.01444393284474951	0.015496471428979221	0.01607778120525282	0.014225338837832582	0.014570931491073347	0.016619902875119396	0.014422441307287613	0.015002921970468415	0.015354185049236437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.006514032978579418	0.006182964627482476	0.007339627294317216	0.007188669900307745	0.007225643037550403	0.008940333276557548	0.007612020068020324	0.00786205582108878	0.0070564904924515755	7.0	939	313.0	0.01597444089456869	0.0	0.006389776357827476	2.0586266465817753e-05	0.0	8.209498627713933e-06	0.015339395159660518	0.015138724401341777	0.009808454425918677	0.0	0.0	0.004232332535353964	0.007251313410725122	0.008138136388555551
PA2413	gi|15597609| L-2,4-diaminobutyrate:2-ketoglutarate 4-aminotransferase, PvdH	15.0	5.0	0.015973171409935993	0.023485412306474517	0.025383430628576096	0.020673986653126735	0.025012810966559638	0.01826695553793643	0.016544878187099533	0.025311233970346802	0.028521505076984366	2.0	1.0	0.004116388848924372	0.005559655019134385	0.0047605418892763245	0.004752988672523211	0.0064922431560237555	0.004296715977303847	0.0048058730942833056	0.004200785296272379	0.004817502088047231	51.0	12.0	0.10729490096785763	0.07239651126793765	0.11078057471881222	0.17472046082290016	0.3727783885193224	0.1846369416407212	0.10291421773214973	0.0825762876714076	0.10932445277069544	68.0	1410	470.0	0.031914893617021274	0.00425531914893617	0.10851063829787234	4.112873236468695e-05	9.044836326462163e-06	0.00013941300701510374	0.0216140047816622	0.021317917719207602	0.01532416700212357	0.00502439519364464	0.0051982774092036365	0.06129739917735588	0.2194264746870116	0.12337581568142615
PA2411	gi|15597607| probable thioesterase	2.0	2.0	0.00536771661451972	0.0077287567245606335	0.0068198734615938835	0.005630380148692719	0.007044147175506952	0.00679121286827096	0.0045647767063214375	0.006754726101188765	0.007794958450560509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.015520364792880305	0.011712276804110288	0.016277954224718175	0.018726633973295895	0.029223195543035842	0.025855904510055115	0.017135991666715627	0.015619911901885782	0.016007055805880303	6.0	765	255.0	0.00784313725490196	0.0	0.01568627450980392	1.0107453182432873e-05	0.0	2.0153514278231066e-05	0.006638782266891412	0.006488580064156878	0.003773167602503401	0.0	0.0	0.009077547198996864	0.02140926124701664	0.019537269359552172
PA2410	gi|15597606| FpvF	33.0	8.0	0.09896875220759378	0.13000125477079913	0.11664054682559499	0.11507915556034477	0.10888940077476822	0.09721718017416738	0.11164086059088657	0.11175370607896805	0.10271166403648173	7.0	1.0	0.02040747506697596	0.02617089069625541	0.023638531704435445	0.021200539152520338	0.01670449647164416	0.01651126458611194	0.006656825160405978	0.016207653375267216	0.021028157740980574	17.0	6.0	0.04187430030490816	0.02823329061606501	0.04076047722201596	0.05049260963024543	0.07458129728077298	0.06588442652461378	0.06477530712589437	0.04559327652646581	0.052716611296777696	57.0	918	306.0	0.10784313725490197	0.02287581699346405	0.05555555555555555	0.00013897748125845202	4.8623384826896266e-05	7.137702973540169e-05	0.11520351793466264	0.10706191216976012	0.0812673472456102	0.023669987184403732	0.013290862072720693	0.028771748098746792	0.05527812804434479	0.05875100339232465
PA2409	gi|15597605| FpvE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.005218509826360699	0.004337339344493132	0.005839847122432634	0.006052167560707419	0.006795137722307822	0.006933977269492528	0.007250208002337963	0.006504971926227166	0.006609073457591342	2.0	906	302.0	0.0	0.0	0.006622516556291391	0.0	0.0	8.508520100908812e-06	0.0	0.0	0.0	0.0	0.0	0.003185283056951277	0.006229050801815958	0.006896385732685886
PA2408	gi|15597604| FpvD	1.0	1.0	0.0038809488213848394	0.004452404546629809	0.004352856750763292	0.004594308529278094	0.004707530089297785	0.004843404738445981	0.004126339196931561	0.004083503760998668	0.004425929624293145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	756	252.0	0.003968253968253968	0.0	0.0	5.113890003016632e-06	0.0	0.0	0.0042287367062593135	0.004715081119007286	0.0027366143193100767	0.0	0.0	0.0	0.0	0.0
PA2407	gi|15597603| FpvC	10.0	3.0	0.025933775187617653	0.037214751847076906	0.02989424286413717	0.03135250904184531	0.03287225473414862	0.028446291539762285	0.030203434270105575	0.03178271019418047	0.031936270676265935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.017703353951838405	0.014184351912603659	0.019499654185759264	0.02057407883764156	0.02852964780535956	0.024277223869562548	0.026304910574245527	0.020624551262468278	0.02104438067522036	17.0	954	318.0	0.031446540880503145	0.0	0.0220125786163522	4.0525166061641234e-05	0.0	2.828146461214029e-05	0.03101425663294391	0.030890351771918737	0.020662048154762015	0.0	0.0	0.010629235288147354	0.022867793609586795	0.023735561902092115
PA2404	gi|15597600| FpvH	6.0	3.0	0.03219008576853858	0.050613112050431446	0.03927590663738275	0.039876839614849315	0.03957651492917494	0.03081417060240563	0.030166027651161824	0.030940819293502387	0.0350365800324388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.004186926622554857	0.0029139593829783103	0.0036110091319046826	0.004809401706632765	0.005887169905849399	0.007005695779423685	0.005600199647518171	0.003766189456675747	0.0049664902437904935	7.0	540	180.0	0.03333333333333333	0.0	0.005555555555555556	4.295667602533971e-05	0.0	7.13770297354017e-06	0.04069303481878426	0.03675584171547663	0.020368948981554738	0.0	0.0	0.002366962001844389	0.0047691935814622825	0.005457361627872535
PA2403	gi|15597599| FpvG	10.0	3.0	0.025606559388964265	0.039124725112827025	0.03271584501631001	0.030015836003080325	0.029771844379150654	0.022695210757506783	0.02041752617900501	0.02419375981519206	0.025062014760598952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0017356287576570713	0.0012034194849354042	0.0019803320269934	0.002019860816827259	0.003463044217999949	0.002508815022953842	0.002781375327748412	0.0022385834802303114	0.0023154293065233028	11.0	1212	404.0	0.024752475247524754	0.0	0.0024752475247524753	3.189852180099483e-05	0.0	3.1801646911812638e-06	0.03248237650603377	0.027494297046579255	0.014870428664732357	0.0	0.0	0.0009796827475308252	0.002487745687273536	0.0025095912769775215
PA2402	gi|15597598| pyoverdine peptide synthetase	2.0	2.0	0.00024135157557507127	0.0003711103586260715	0.000283169538927454	0.0002894318955866659	0.00037458436989094336	0.0002688989770429745	0.000257603853434524	0.0003904888402791294	0.0004163781671877993	6.0	3.0	0.002113316096589213	0.0019737364284735624	0.001741098785139058	0.0017185578232648663	0.0025482485637060934	0.0018114581303298508	0.001508531928647396	0.0014621817548719279	0.002027148562257112	64.0	33.0	0.012300446635486347	0.00851017148282584	0.012646316043851025	0.018344294286307534	0.031206912462078407	0.021036400721028043	0.012928572949713581	0.011323818835111814	0.012417217412986263	72.0	15450	5150.0	0.0003883495145631068	0.0011650485436893205	0.012427184466019418	5.004661284505598e-07	2.4763532466624566e-06	1.596627927285102e-05	0.00029854382437619894	0.00031097174750686126	0.0009204695967676221	0.0018111310122924957	0.0019560795408944467	0.007424266624394706	0.02073250759741232	0.015096264168617812
PA2400	gi|110645305| PvdJ	4.0	3.0	0.0017042502508592646	0.0018181548911218749	0.0018959668197540756	0.001680221820864446	0.0019642472042756412	0.0016898468059384597	0.001221499944795661	0.0015424956425707423	0.0017600847718756446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	5.0	0.006099229656001091	0.0044978635940720844	0.006040321453797191	0.008635339383752737	0.016200957100635505	0.011340867603139484	0.007510935818581267	0.006040533859145422	0.006706766314428405	19.0	6474	2158.0	0.0018535681186283596	0.0	0.006950880444856348	2.3886937548845066e-06	0.0	8.930397603595207e-06	0.001806123987245072	0.0017781052770261825	0.0009213318624554678	0.0	0.0	0.0035323644166910585	0.010292205979395145	0.008297445760288723
PA2399	gi|15597595| pyoverdine synthetase D	7.0	4.0	0.0017337153970798781	0.0026810562646189784	0.002215865936687067	0.0020418598458885003	0.002793983401297308	0.0019916547231462606	0.001726439065290669	0.002609498005488927	0.002757265727839079	1.0	1.0	0.0019933978178758895	0.002027555795707967	0.0010095059600300522	0.0011689610089640494	0.0031881716975773943	0.0018773160020810478	0.0007575126319186137	0.0010475521796225356	0.0018154748349813751	71.0	15.0	0.02933501519855021	0.020643367050454317	0.02915412004860237	0.04310311018769494	0.07984811673838399	0.05063829477328541	0.028471099429161675	0.025086429058547216	0.028567881775257854	79.0	7347	2449.0	0.0028583095140873828	0.0004083299305839118	0.028991425071457737	3.6835042733039363e-06	8.679201864918777e-07	3.7247792569147964e-05	0.002210212532795308	0.0022758326567773562	0.002109778296218495	0.0014020075882340227	0.0019410001105256852	0.017008644809542353	0.05070178232489377	0.0347319410869981
PA2398	gi|15597594| ferripyoverdine receptor	142.0	17.0	0.13287289765357765	0.1990234091747021	0.13964005943158767	0.1598491303310861	0.18333740710567775	0.1302411188652251	0.17945719163820695	0.1729748040658508	0.17342161239641438	22.0	4.0	0.03755864006521238	0.050667884913286866	0.03797247930823432	0.03882024605616189	0.03305309302663374	0.025557236754056294	0.016480006926946733	0.024332123342028802	0.03632176667227314	121.0	20.0	0.12107743213203728	0.08545531063452495	0.12135173464965046	0.17092076690170566	0.3291233499632974	0.21211264463451307	0.19623792017186237	0.1286954939392424	0.14653430590778832	285.0	2448	816.0	0.17401960784313725	0.02696078431372549	0.1482843137254902	0.00022425911748522937	5.730613211741346e-05	0.00019051368966140306	0.15717878875328914	0.15780921876732965	0.1299968785897567	0.042486870092561024	0.02503011223587892	0.07695495536953034	0.2071319505048845	0.17901535291520596
PA2397	gi|15597593| pyoverdine biosynthesis protein PvdE	2.0	1.0	0.0020911313174948073	0.003467415856605529	0.0032432536856519165	0.0024569467417728005	0.0032095013820876398	0.002200392682335796	0.0023633002596395968	0.003679018860081074	0.00391019663465932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.005257616443811029	0.0033118848078614663	0.005502558354795342	0.008853833967979403	0.020524105364314035	0.010726141904052723	0.0052749217468933025	0.003540896956686903	0.00550698468425521	5.0	1650	550.0	0.0036363636363636364	0.0	0.005454545454545455	4.686182839127968e-06	0.0	7.0079265558394394e-06	0.0029339336199174174	0.002622280268732079	0.0020141063732402238	0.0	0.0	0.002856500417224165	0.011626832562362925	0.006513986869210976
PA2396	gi|15597592| pyoverdine synthetase F	30.0	5.0	0.06496142136127057	0.10545430034387429	0.08270595731832785	0.08493586047886943	0.09842807919201464	0.07502381312325873	0.08740965619327114	0.10865476203438293	0.10758652401248034	2.0	2.0	0.010731344163308633	0.011763322135478007	0.006182680048096649	0.007408543969113537	0.01346442194564452	0.008570370224413214	0.004653854736032407	0.006576236264043072	0.010664030582472983	43.0	9.0	0.1516625376440019	0.10784334148781818	0.14923875237849413	0.21447964126785116	0.3764722683429356	0.2511548598908363	0.15592007487570858	0.14092574021526513	0.15664667884345934	75.0	828	276.0	0.10869565217391304	0.007246376811594203	0.15579710144927536	0.00014007611747393384	1.5402438671873975e-05	0.0002001660181710178	0.08437389300782423	0.08612925093138095	0.06893192079698757	0.008451515384229398	0.00889621563536338	0.08869403846528771	0.2467302206630936	0.18266689166060335
PA2395	gi|15597591| PvdO	14.0	4.0	0.022331284882754165	0.04451654798037609	0.024710419931970293	0.03097874895841527	0.0399538520805971	0.02608750412211229	0.034798974958663006	0.04926561791298351	0.05253088061240198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	7.0	0.09410734504406205	0.06239082031950233	0.09940354785902937	0.15275558084655994	0.3542410968367723	0.1624838652091073	0.08667615938491222	0.06950233313207908	0.09357538623561598	42.0	855	285.0	0.04912280701754386	0.0	0.09824561403508772	6.330457519523747e-05	0.0	0.00012622464205839457	0.03051941759836685	0.03234003505370822	0.028021530957215508	0.0	0.0	0.052166055121188125	0.20213340851412054	0.10622078590869953
PA2394	gi|15597590| PvdN	2.0	2.0	0.0026916420020831177	0.00472328897577583	0.003137414550398176	0.003204499786126875	0.004091869993416103	0.0030125360704449963	0.0032280927768211023	0.003588126707381951	0.004537517902241271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	3.0	0.009146806417339079	0.006333212710220049	0.009121547102677563	0.011414943152800791	0.02464183478875208	0.017254602959968345	0.008686503510034372	0.007320096922338378	0.008753094974178527	6.0	1284	428.0	0.004672897196261682	0.0	0.009345794392523364	6.02196392878594e-06	0.0	1.200735079660963e-05	0.003517448509419041	0.0034363019499959913	0.0022720731614010174	0.0	0.0	0.005160006375853042	0.015059441681410143	0.011087067797447031
PA2393	gi|15597589| putative dipeptidase	5.0	2.0	0.00723322288322755	0.01050632868872289	0.009191762630990755	0.007986109941079528	0.010070421303042502	0.007736459541098024	0.008189829871486906	0.01051135566430163	0.011033357791314318	2.0	1.0	0.01785958361934873	0.02195688372473991	0.010794032424882118	0.00807992500007556	0.029237303714885088	0.016359481532351693	0.005478482847577905	0.01183853536305601	0.022383171048123124	20.0	8.0	0.04265666818903423	0.0290230430950054	0.0426883999277439	0.06590336632520202	0.1262492857569065	0.0720690961768604	0.03945521839373691	0.03586560748420958	0.04621110982080509	27.0	1347	449.0	0.011135857461024499	0.004454342984409799	0.044543429844097995	1.4350782636527742e-05	9.467868760439235e-06	5.722879889698131e-05	0.008977104734313733	0.008597663595073352	0.012186923051712421	0.01361028038323253	0.01702508936493823	0.027839415549031882	0.0782803506699508	0.04912997401826896
PA2392	gi|15597588| PvdP	1.0	1.0	0.0016324366823505928	0.0016921031000041837	0.0017307596567610968	0.0016311011197909099	0.001795347861168749	0.0015642493838396155	0.0016180130896040164	0.0019094940848877896	0.0017352536050185188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.004736250842659689	0.0037435975682824996	0.00499293283762052	0.005247707187420277	0.008772692288142038	0.00818126827632073	0.006024810153365872	0.005370354162758995	0.005194450452442907	4.0	1635	545.0	0.001834862385321101	0.0	0.005504587155963303	2.364587671119617e-06	0.0	7.0722194600214525e-06	0.0016850998130386243	0.001663566121599758	0.001175835724830602	0.0	0.0	0.0028266161369807294	0.006337777437727611	0.006525477530815199
PA2391	gi|15597587| probable outer membrane protein precursor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	2.0	0.008650359784179572	0.0058552366404404765	0.008330592764203393	0.010532842633659127	0.01662578484961205	0.015164854888403696	0.01007933467656981	0.011384724514620997	0.008195865844433	4.0	1425	475.0	0.0	0.0	0.008421052631578947	0.0	0.0	1.0819255033576678e-05	0.0	0.0	0.0	0.0	0.0	0.004835198808206683	0.011829740082491524	0.012209638026531501
PA2389	gi|15597585| PvdR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0023350601903349604	0.0017837342527799104	0.0025018642858414984	0.0027260650313657092	0.004547295245505057	0.0036082105699873626	0.0025213101860645944	0.0022083006896933387	0.002273651272281407	1.0	1176	392.0	0.0	0.0	0.002551020408163265	0.0	0.0	3.277516671523547e-06	0.0	0.0	0.0	0.0	0.0	0.0013729314810382901	0.003258408187570755	0.0027792738152484318
PA2386	gi|15597582| L-ornithine N5-oxygenase	49.0	7.0	0.053511528153133814	0.09974437133885784	0.08659457133611298	0.0733660559385203	0.0931395042565549	0.06252475706661599	0.05371891780893104	0.09155998359088514	0.1081502641810635	12.0	2.0	0.07541290215872214	0.11109866920066384	0.0455688987115278	0.05541479642510127	0.10336687413140361	0.05965725457014116	0.027565962748658714	0.04253929578880907	0.07392252637504002	138.0	17.0	0.31473501266163517	0.17649745739289877	0.28705907131439734	0.49973855219367247	1.1289080332813195	0.5817226147788014	0.28889326362989026	0.21458951539382662	0.3083211534870311	199.0	1332	444.0	0.11036036036036036	0.02702702702702703	0.3108108108108108	0.00014222142738119228	5.744693342482725e-05	0.00039932554473589595	0.07995015694270154	0.0763434390872304	0.07356393451951278	0.0706941214457643	0.06353003048340115	0.17792392194778098	0.6385685522631298	0.3617351312675061
PA2385	gi|15597581| 3-oxo-C12-homoserine lactone acylase PvdQ	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	5.0	0.010248885337932948	0.007472296195761508	0.01068356181488636	0.013258447656641161	0.02768941029025516	0.018297221607652053	0.011677184305173243	0.010591279278232547	0.011516563524800932	8.0	2289	763.0	0.0	0.0	0.010484927916120577	0.0	0.0	1.347089420956467e-05	0.0	0.0	0.0	0.0	0.0	0.0059070605112314855	0.01721047325392756	0.013521895063685946
PA2384	gi|15597580| hypothetical protein	1.0	1.0	0.006437379085997877	0.00963962995682626	0.007978777197982524	0.007482421321266395	0.008827287887055788	0.007227326056421083	0.0077917234172088816	0.007638684168435297	0.00896956354494494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	324	108.0	0.009259259259259259	0.0	0.0	1.1932410007038808e-05	0.0	0.0	0.00801859541360222	0.00784567842158109	0.005143469195214727	0.0	0.0	0.0	0.0	0.0
PA2382	gi|15597578| L-lactate dehydrogenase	2.0	1.0	0.0042094692791445594	0.003999142881081368	0.004328799940287166	0.00425027249625699	0.004087268043056269	0.004357150159229406	0.004475440312991951	0.004599009122649458	0.005251217023810995	3.0	1.0	0.009178141706562743	0.009461946610674468	0.0111501954452971	0.013132606965099585	0.007207092283623885	0.005855392911597243	0.0076207316202157975	0.006601785527383022	0.007569245927730925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	1152	384.0	0.005208333333333333	0.0078125	0.0	6.711980628959329e-06	1.6605754193114127e-05	0.0	0.004179137366837698	0.0042315635661808884	0.0060841970474013836	0.011248249673690383	0.006894405605145641	0.0022005951757943405	0.0	0.0
PA2381	gi|15597577| hypothetical protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0670603664365618	0.05750286122366597	0.07070913330308336	0.06937250447151873	0.0817251765006635	0.08875409581260398	0.09229770461434178	0.10125564193517082	0.07605518347328026	6.0	243	81.0	0.0	0.0	0.07407407407407407	0.0	0.0	9.516937298053559e-05	0.0	0.0	0.0	0.0	0.0	0.04152107588674259	0.07393560475842186	0.0941024807873722
PA2379	gi|15597575| probable oxidoreductase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.012021027044280241	0.009662296384556457	0.014537795616504303	0.013625060968526805	0.013034337298299012	0.013639472401785539	0.013235302767940315	0.011957518577732917	0.012366778500638496	2.0	471	157.0	0.0	0.0	0.012738853503184714	0.0	0.0	1.6366707455251345e-05	0.0	0.0	0.0	0.0	0.0	0.0072277744762789	0.013732397961110039	0.01294409791581959
PA2378	gi|15597574| probable aldehyde dehydrogenase	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0013396692088080593	0.0012497716771543465	0.0011904494896407703	0.0010986381695924623	0.0013812405321367643	0.001205584236815052	0.0014162359485522097	0.0011681720389176452	0.001384544651516435	1.0	1.0	0.0011982401491573745	0.0009802800080943848	0.0011900230753776242	0.0011505151697365245	0.0012371166049334925	0.0013199119170893652	0.0013822893563347936	0.0013238719791085732	0.001375935835265874	2.0	2316	772.0	0.0	0.0012953367875647669	0.0012953367875647669	0.0	2.7532856693246224e-06	1.6642312632606614e-06	0.0	0.0	0.00044655640293601975	0.0011796197787958599	0.001334353572501342	0.0011155640653898015	0.001192551616682547	0.0013420244175109109
PA2366	gi|15597562| HsiC3	1.0	1.0	0.001810469974786872	0.0017135728776264626	0.0013706989551110775	0.001122084391704539	0.0015273549302753688	0.0028752683655199835	0.00119495878905434	0.001507819172867894	0.0021956941766675107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.00210353038196053	0.001150550737149659	0.0018196833779171118	0.0020405058916646976	0.0021338521244956676	0.004042478109924263	0.003931297121423157	0.005008586844671717	0.0033350840099443226	2.0	1485	495.0	0.00202020202020202	0.0	0.00202020202020202	2.603434910626649e-06	0.0	2.595528354014607e-06	0.0016315806025081374	0.0018415692291666305	0.0009009259873074112	0.0	0.0	0.0010846937063700632	0.0019980137980258254	0.004327454025339712
PA2353	gi|15597549| conserved hypothetical protein	1.0	1.0	0.0016978612602900056	0.0020063042852776457	0.0024841635741396245	0.0019443023618187015	0.002071766804931626	0.002314479382299523	0.0023503342347760674	0.0024040817099552224	0.0023339123132365244	1.0	1.0	0.002809427281726666	0.003322862192221721	0.002765823225947819	0.003282896824799981	0.0027349324412846657	0.00274113874767564	0.002241385187009165	0.0020731847861192626	0.0025851758203418395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1155	385.0	0.0025974025974025974	0.0025974025974025974	0.0	3.3472734565199774e-06	5.520874121347035e-06	0.0	0.002062776373235759	0.0021101828496832837	0.0025212810754859853	0.003123860747656507	0.00257248545865649	0.0006910615953730875	0.0	0.0
